72969758,8119230, 95A(ULYSSES)5, 95A(DIOMEDES), 94F621,,,,,,
72969759,8119231, 95A(ULYSSES)5, 95A(ACHILLES)68, 94G533,,,,,,
,8119437, 95A(CEPHALUS)214,,,,,,,,
,8120394, 95 B (PHAEDRA) 21, 95 B (PHAEDRA) 21 2,,,,,,,
,8121399, 94 D 13 21,,,,,,,,
,8121428, 94 C 14 3,,,,,,,,
,8121435, 94 D 13 21,,,,,,,,
,8121520, 94 F 54,,,,,,,,
,8121535, 95 B (ATALANTE) 21 11,,,,,,,,
,8121632, 95 B (PHAEDRA) 68,,,,,,,,
,8121685, 94 F 54,,,,,,,,
,8122030, 95 A (MIDAS) 5,,,,,,,,
,8122038, 95 A (ATHAMAS) 61 1,,,,,,,,
,8122136, 95 A (ACHILLES) 12 31,,,,,,,,
,8122254, 95 A (PHILEMON AND BAUCIS) 52,,,,,,,,
,8122913, 95 A (JASON) 4,,,,,,,,
,8123105, 94 D 13 2,,,,,,,,
,8123181, 94 G 23 5,,,,,,,,
,8123218, 95 B (MYRRHA) 21 3, 95 A (CINYRAS) 6,,,,,,,
,8123291, 95 B (AMAZONS) 41,,,,,,,,
,8123292, 95 A (PHINEUS) 61,,,,,,,,
72969760,8123410, 94 I 16,,,,,,,,
72969771,8123642, 94 H 14,,,,,,,,
72969772,8123675, 94 C 11 31,,,,,,,,
,8123681, 95 A (PYGMALION) 21,,,,,,,,
72969773,8123696, 94 F 32 2,,,,,,,,
72969774,8123697, 95 A (ACHILLES) 12 1,,,,,,,,
72969785,8123712, 94 F 82 1,,,,,,,,
,8124269, 95 A (NARCISSUS),,,,,,,,
72969786,8124311, 94 D 13 2,,,,,,,,
72969787,8124328, 94 H 24 3,,,,,,,,
,8124373, 95 A (CEPHALUS) 21 4,,,,,,,,
,8124437, 95 B (PHAEDRA) 21,,,,,,,,
72969788,8124495, 94 C 11 3,,,,,,,,
,8124604, 94 D 13 2,,,,,,,,
,8124623, 95 B (AMAZONS) 41,,,,,,,,
75989341,8124710, 94 H 24 3,,,,,,,,
72969790,8124746, 94 H 21 3,,,,,,,,
72969802,8124903, 95 B ( ) 7,,,,,,,,
72969802,8124903, 95 B ( ) 7,,,,,,,,
72969803,8124905, 95 B ( ) 7,,,,,,,,
72969804,8124907, 95 A ( ) 7,,,,,,,,
72969804,8124907, 95 A ( ) 7,,,,,,,,
72969805,8125019, 95 B,,,,,,,,
,8125110, 94 C 11,,,,,,,,
,8125134, 95 A (MIDAS) 52,,,,,,,,
,8125497, 94 I 34 11,,,,,,,,
,8125531, 94 C 11 31,,,,,,,,
,8125565, 94 I 23 2,,,,,,,,
,8125566, 94 I 23 3,,,,,,,,
,8125820, 95 B (ATALANTE) 21,,,,,,,,
,8125881, 94 D 13 2,,,,,,,,
,8126538, 95 B (NIOBE),,,,,,,,
,8126557, 95 B (NIOBE) 62,,,,,,,,
,8126564, 95 A (LYCURGUS),,,,,,,,
,8126883, 94 H 2,,,,,,,,
,8126931, 95 B (NIOBE),,,,,,,,
,8126938, 95 B (NIOBE),,,,,,,,
72970056,8127224, 94 I 13 4,,,,,,,,
,8127227, 95 B (ATALANTE) 21 11 : 31 A 27 11 (+4+81 1+89),,,,,,,,
,8127486, 95 A (PYGMALION) 21,,,,,,,,
,8127519, 95 A (NARCISSUS) 21,,,,,,,,
72970057,8128556, 94 D 13 2,,,,,,,,
,8129188, 94 I 53 1,,,,,,,,
,8129191, 95 B (BYBLIS) 21,,,,,,,,
72970097,8129298, 94 C 11 3,,,,,,,,
,8129394, 95 A (ICARUS) 51 2,,,,,,,,
,8129944, 95 A (JASON),,,,,,,,
,8130884, 95 A (ACHILLES),,,,,,,,
,8130888, 94 I 7,,,,,,,,
,8131667, 95 A (ANTENOR) 51,,,,,,,,
,8131670, 94 C,,,,,,,,
,8131670, 94 C,,,,,,,,
,8131670, 94 K 12,,,,,,,,
,8131960, 95 A (HECTOR), 95 A (TROILUS),,,,,,,
,8132213, 95 A (ANCHISES),,,,,,,,
,8132218, 94 C 11 31,,,,,,,,
,8132283, 95 A (PELIAS),,,,,,,,
,8132514, 95 B (ARIADNE) 61,,,,,,,,
,8132596, 94 C 11 31,,,,,,,,
,8132601, 95 B (NIOBE) 62,,,,,,,,
,8132607, 94 C 13 3,,,,,,,,
,8132614, 94 I 23 3,,,,,,,,
,8132673, 95 A (NARCISSUS),,,,,,,,
,8132744, 94 C 11 3,,,,,,,,
,8132746, 95 A (NARCISSUS) 21,,,,,,,,
,8132753, 95 B (NIOBE) 62 1, 95 B (NIOBE) 62 2, 95 B (NIOBE) 62 3,,,,,,
,8132759, 95 B (NIOBE) 62 1, 95 B (NIOBE) 62 2, 95 B (NIOBE) 62 3,,,,,,
,8132802, 95 A (NARCISSUS) 21,,,,,,,,
,8133505, 95 A (JASON) 12 1,,,,,,,,
,8133505, 95 A (PELIAS) 5,,,,,,,,
,8133507, 94 H 21 2,,,,,,,,
,8133507, 94 H 22,,,,,,,,
,8133507, 94 H 23 3,,,,,,,,
,8133507, 94 I 13 6,,,,,,,,
,8133748, 95 B (AMAZONS),,,,,,,,
,8133749, 94 C 11 3, 94 C 1,,,,,,,
,8134346, 95 B (AMAZONS),,,,,,,,
,8134433, 95 B (ARIADNE) 61,,,,,,,,
,8134609, 95 B (ALCYONE), 94 L,,,,,,,
,8134706, 95 B (NIOBE) 6,,,,,,,,
,8135010, 95 A (NARCISSUS),,,,,,,,
,8135018, 95 B (AMAZONS) 41 (+0),,,,,,,,
,8135425, 94 D 13 2, 94 D 13 21,,,,,,,
,8135548, 94 D 13 2,,,,,,,,
,8135703, 95 B (CIRCE),,,,,,,,
,8135725, 95 B (CIRCE),,,,,,,,
,8135767, 95 B (ATALANTE) : 41 A 64 1,,,,,,,,
,8136591, 95 A (AMPHION AND ZETHUS) 41,,,,,,,,
,8136591, 95 A (AMPHION AND ZETHUS) 41,,,,,,,,
,8136726, 94 H 23 22,,,,,,,,
,8136737, 94 F 54,,,,,,,,
,8136750, 95 A (NARCISSUS) 68,,,,,,,,
,8136771, 94 H 24 3,,,,,,,,
,8136773, 95 B (DEIANIRA) 6,,,,,,,,
,8136866, 95 A (ACHILLES) 21,,,,,,,,
,8136927, 94 C 11 31, 94 C 11 1, 95 A (PARIS) 12 12,,,,,,
,8136962, 95 B (AMAZONS) 68,,,,,,,,
,8136990, 95 B (AMAZONS) 41 (+0),,,,,,,,
,8136996, 95 A (ICARIUS) 51,,,,,,,,
,8137081, 95 A (AMPHION,,,,,,,,
,8137138, 95 B (AMAZONS) 41,,,,,,,,
,8137483, 95 B (DEIANIRA) 6,,,,,,,,
,8137494, 94 H 23 22,,,,,,,,
,8137545, 94 H 21 3,,,,,,,,
,8137565, 94 F 54,,,,,,,,
,8137566, 94 F 11 4,,,,,,,,
,8137572, 95 A (NARCISSUS) 21,,,,,,,,
72970100,8137676, 94 G 63 1,,,,,,,,
,8137683, 95 A (ERICHTHONIUS) 12 11,,,,,,,,
72970101,8137698, 94 F 83 22,,,,,,,,
,8137904, 95 A (AMPHION AND ZETHUS) 41,,,,,,,,
,8137918, 94 H 21 3,,,,,,,,
,8137968, 95 B (ATALANTE) 21 11,,,,,,,,
,8138179, 95 A (MINOTAUR),,,,,,,,
,8138308, 95 A (LAOMEDON) 31 1,,,,,,,,
,8138544, 94 C 11 3,,,,,,,,
,8138544, 94 C 11 3,,,,,,,,
,8138544, 94 C 13 3,,,,,,,,
,8138544, 94 C 13 3,,,,,,,,
72970144-48,8139886, 94 C 11 31, 94 C,,,,,,,
,8139983, 94 F 54,,,,,,,,
,8140028, 95 A,,,,,,,,
,8140641, 95 A (ULYSSES),,,,,,,,
,8140681, 95 A (ULYSSES),,,,,,,,
,8140986, 94 I 18 3,,,,,,,,
,8141222, 95 A (CADMUS) 34,,,,,,,,
,8141223, 95 A (CADMUS) 34,,,,,,,,
,8141255, 95 A (CADMUS) 35,,,,,,,,
,8141403, 95 A (AEGEUS) 21, 95 A (AEGEUS) 21,,,,,,,
,8141431, 95 A (PHILEMON AND BAUCIS) 51,,,,,,,,
,8141432, 95 A (PHILEMON AND BAUCIS) 51,,,,,,,,
,8141433, 95 A (PHILEMON AND BAUCIS) 51,,,,,,,,
,8141434, 95 A (PHILEMON AND BAUCIS) 52,,,,,,,,
,8141474, 95 B (PASIPHAE) 21,,,,,,,,
,8141683, 94 I 13 3,,,,,,,,
,8142566, 95 A (MINOS) 52 1,,,,,,,,
,8142730, 95 A (NARCISSUS) 21,,,,,,,,
,8142784, 95 B (NIOBE) 62,,,,,,,,
,8143100, 95 A (NARCISSUS) 21,,,,,,,,
,8143100, 95 A (NARCISSUS) 21,,,,,,,,
,8143277, 95 B (NIOBE) 62 2,,,,,,,,
,8143310, 94 H 21 3,,,,,,,,
,8143314, 94 I 21 1 (+0),,,,,,,,
,8143351, 95 B (NIOBE) 51 (+0),,,,,,,,
,8143352, 95 B (NIOBE) 51 (+0),,,,,,,,
,8143380, 94 G 23 3,,,,,,,,
,8143504, 94 C 11 31,,,,,,,,
,8143528, 95 B (HERO AND LEANDER) 22,,,,,,,,
,8143928, 95 A (PHILEMON AND BAUCIS),,,,,,,,
,8143928, 95 A (PHILEMON AND BAUCIS),,,,,,,,
,8144179, 94 I 14 1 (+0),,,,,,,,
,8144345, 94 I 16 1,,,,,,,,
,8144701, 95 A (ICARUS) 68,,,,,,,,
,8145100, 95 B (NIOBE),,,,,,,,
,8145282, 95 B (PENELOPE) 5, 95 A (TELEMACHUS),,,,,,,
,8145502, 94 D 13 21,,,,,,,,
72970237,8145690, 95 A (HIPPOLYTUS) 5,,,,,,,,
72970253,8145698, 95 A (AJAX THE GREAT) 5,,,,,,,,
,8145713, 95 A (CADMUS) 34,,,,,,,,
,8147762, 94 C 11 3,,,,,,,,
,8147762, 95 B (PENELOPE),,,,,,,,
,8147768, 94 I 13 4,,,,,,,,
,8147768, 94 I 13 6,,,,,,,,
,8147768, 94 I 14 1,,,,,,,,
,8147768, 94 I 14 2,,,,,,,,
,8147768, 94 I 16 3,,,,,,,,
72970255-56,8147769, 94 I 18 3,,,,,,,,
72970255-56,8147769, 94 I 18 31,,,,,,,,
72970255-56,8147769, 94 I 22 1, 94 I 22 2,,,,,,,
72970255-56,8147769, 94 I 23 4,,,,,,,,
72970257,8147770, 94 I 23 3,,,,,,,,
72970257,8147770, 94 I 23 4,,,,,,,,
72970257,8147770, 94 I 23 41,,,,,,,,
72970257,8147770, 94 I 65,,,,,,,,
,8147868, 94 C, 94 D, 94 E, 94 F, 94 G, 94 H, 94 K, 94 A, 94 A 42
,8147868, 94 C 1,,,,,,,,
,8147868, 94 C 1,,,,,,,,
,8147868, 95 A (PHINEUS),,,,,,,,
,8147868, 95 A (PHINEUS) & 92 I 76,,,,,,,,
72971059,8148077, 94 H 23,,,,,,,,
,8148650, 95A(TELEPHUS),,,,,,,,
,8148665, 95A(TELEPHUS)1211,,,,,,,,
,8148734, 95 B (AMAZONS) (+0),,,,,,,,
,8149235, 94 C 11 3,,,,,,,,
,8149258, 95 B (ANTIOPE),,,,,,,,
,8149280, 95 A (NARCISSUS),,,,,,,,
,8149597, 95 B (COMAETHO),,,,,,,,
,8150031, 94 D 13 2,,,,,,,,
,8150167, 95 B (CLEONICE) 6,,,,,,,,
,8150178, 95 B (ELECTRA), 95 A (ORESTES) 68,,,,,,,
,8150604, 95 A (JASON) 4,,,,,,,,
,8150650, 94 H 21 3,,,,,,,,
,8150809, 94 I 23 3,,,,,,,,
,8150831, 95 B (HERO AND LEANDER) 22 1,,,,,,,,
,8150914, 95 A (ORESTES) 31 1,,,,,,,,
,8151503, 95 A (PYGMALION) 21,,,,,,,,
,8151628, 94 F,,,,,,,,
,8151628, 95 A (ULYSSES) 21 1,,,,,,,,
,8151822, 94 G 51,,,,,,,,
,8152008, 95A(AJAX THE GREAT), 95A(HERCULES),,,,,,,
,8152343, 95 B (AMAZONS) 4,,,,,,,,
,8152350, 95 A (MIDAS) 51,,,,,,,,
,8152368, 95 A (NARCISSUS) 68,,,,,,,,
,8152444, 95 A (ORESTES) 31 2,,,,,,,,
,8152522, 95 B (HERO AND LEANDER) 22,,,,,,,,
,8153131, 95 A (MIDAS) 51 (+0),,,,,,,,
,8153285, 94 I 13 4,,,,,,,,
,8153286, 94 I 13 4,,,,,,,,
,8153431, 95 B (NIOBE) 62 1,,,,,,,,
,8153432, 95 B (NIOBE) 62 1,,,,,,,,
,8153433, 95 B (NIOBE) 62 1,,,,,,,,
,8153434, 95 B (NIOBE) 62 1,,,,,,,,
,8153435, 95 B (NIOBE) 62 1,,,,,,,,
,8153436, 95 B (NIOBE) 62 1,,,,,,,,
,8153437, 95 B (NIOBE) 62 1,,,,,,,,
,8153438, 95 B (NIOBE) 62 1,,,,,,,,
,8153439, 95 B (NIOBE) 62 1,,,,,,,,
,8153440, 95 B (NIOBE) 62 1,,,,,,,,
,8153441, 95 B (NIOBE) 62 1,,,,,,,,
,8153442, 95 B (NIOBE) 62 1,,,,,,,,
,8153443, 95 B (NIOBE) 62 1,,,,,,,,
,8153444, 95 B (NIOBE) 62 1,,,,,,,,
,8153445, 95 B (NIOBE) 62 1,,,,,,,,
,8153446, 95 B (NIOBE) 62 1,,,,,,,,
,8153687, 95 A (MINOTAUR) 31 (+0),,,,,,,,
,8153847, 95 A (MIDAS) 5,,,,,,,,
,8153925, 94 C 1,,,,,,,,
,8153925, 94 F 82 2,,,,,,,,
,8153925, 95 A (HIPPOLYTUS) 68 1,,,,,,,,
,8153994, 95 A (ULYSSES), 95 B (CIRCE),,,,,,,
,8153997, 94 H 24 3, 95 B (POLYXENA),,,,,,,
,8154405, 95 A (NEOPTOLEMUS),,,,,,,,
,8154817, 95 A (AMPHION AND ZETHUS),,,,,,,,
,8154827, 95 A (NARCISSUS),,,,,,,,
,8154830, 95 A (PARIS),,,,,,,,
,8154889, 95 A (NARCISSUS) 21, 94 A 33 1,,,,,,,
,8154892, 95 B (AMAZONS) 41,,,,,,,,
,8154976, 95 B (ATALANTE) 21 11,,,,,,,,
72971241,8155107, 94 H 15 1,,,,,,,,
72971242,8155231, 94 C 22,,,,,,,,
72971243,8155234, 94 C 21,,,,,,,,
72971244,8155388, 95 A (HIPPOLYTUS),,,,,,,,
72971245,8155535, 95 A (PHOENIX),,,,,,,,
,8155629, 95 A (ACHILLES) 12 31,,,,,,,,
72971246,8155641, 95 B (CIRCE),,,,,,,,
72971389,8155647, 95 A (LAOMEDON) 32,,,,,,,,
72971390,8155657, 95 A (ACHILLES) 12 31,,,,,,,,
72971391,8155762, 95 A (CADMUS) 34,,,,,,,,
72971392,8155876, 94 C 11 31,,,,,,,,
,8156090, 94 H 24 2,,,,,,,,
72971393,8156117, 94 C 11 31,,,,,,,,
72971394,8156258, 94 C 13 3,,,,,,,,
72971413,8156339, 95 B (CIRCE),,,,,,,,
72971415,8156642, 94 C 22 (+0),,,,,,,,
,8156955, 95 A (PHILOCTETES) 6,,,,,,,,
,8157004, 94 C 13 3,,,,,,,,
,8157028, 95 A (ICARUS) 51 2,,,,,,,,
,8157045, 94 H 15,,,,,,,,
72971416,8157497, 94 C 11 3,,,,,,,,
,8157853, 95 A (PYRAMUS AND THISBE) 6,,,,,,,,
,8181410, 94 C 22,,,,,,,,
,8181578, 94 F 12,,,,,,,,
,8181582, 95 A (ADMETUS) 6,,,,,,,,
,8181588, 95 A (ORESTES) 34 3,,,,,,,,
,8181594, 95 A (ORESTES) 34 1,,,,,,,,
,8181602, 95 B (MEDEA) 4,,,,,,,,
,8181609, 94 C 22,,,,,,,,
,8181610, 94 C 22,,,,,,,,
,8181617, 94 F 83 21,,,,,,,,
,8181631, 95B(NIOBE)62,,,,,,,,
,8181639, 95 A (NARCISSUS) 68,,,,,,,,
,8181641, 95 A (AMPHION,,,,,,,,
,8181650, 95 A, 95 A (ACHILLES), 95 A (PATROCLUS),,,,,,
,8181652, 95 B (ALCESTIS) 68,,,,,,,,
,8181654, 95 A (TELEPHUS) 12 11,,,,,,,,
,8181669, 95 A (ACHILLES) 12 31,,,,,,,,
,8181846, 95 A (DIOMEDES),,,,,,,,
,8181853, 95 B (NIOBE) 62 2,,,,,,,,
,8182201, 95 B (NIOBE) 62,,,,,,,,
,8182970, 94 C 11 3, 94 C 14 4,,,,,,,
,8182990, 94 F 53,,,,,,,,
,8184626, 95 A (NARCISSUS),,,,,,,,
,8184627, 95 A (ACHILLES),,,,,,,,
,8184631, 95 B (IPHIGENIA) 51,,,,,,,,
,8184635, 95 B (MEDEA), 94 I 56,,,,,,,
,8184637, 95 A (NEOPTOLEMUS) 68,,,,,,,,
,8184647, 95 A (DAEDALUS) 51, 95 B (PASIPHAE),,,,,,,
,8184648, 95 B (DANAE),,,,,,,,
,8185740, 95 A (NARCISSUS) 21,,,,,,,,
,8186037, 95 B (AMAZONS) 41,,,,,,,,
,8186212, 94 H 24 3,,,,,,,,
,8186220, 95 A (PYRAMUS,,,,,,,,
,8189070, 95A(ICARUS)68,,,,,,,,
,8190487, 95B(DEIANIRA),,,,,,,,
,8191476, 95A(ACHILLES)1231,,,,,,,,
,8191538, 95B(AMAZONS)41,,,,,,,,
